name,mfId,slug,ret3m,ret6m,ret1y,ret3y,ret5y,ret10y,alpha,sharpe,sortino,stdDevAnn,catStdDevAnn,trackErr,pe,catPe,percEquityH,percMidcap,percLargecap,percSmallcap,percDebtH,percOtherH,aum,expRatio,age,navClose,exitLoad,benchmarkIndex,riskClassification,subsector
Nippon India Multi Asset Allocation Fund(IDCW),M_NIPM,/mutualfunds/nippon-india-multi-asset-allocation-fundidcw-M_NIPM,-0.4219573224748717,-2.3899208184003005,10.40909169237132,17.555917933615284,15.486335130309037,,4.760000000000001,0.7080030508408844,0.0689,11.22962686468255,10.717063993328148,7.497530065294837,26.0337,23.354202884615404,56.23554602447589,12.10112780934368,38.10501098057335,6.029407234558863,19.6284342878335,0,16000.1549,0.43,,25.6286,1,BSE 500 - TRI,Very High,Multi Asset Allocation Fund
Nippon India Multi Asset Allocation Fund,M_NIPU,/mutualfunds/nippon-india-multi-asset-allocation-fund-M_NIPU,1.3597436909714844,1.1064326068188401,15.030759421688412,19.17382545214337,16.4373813105668,,2.5,0.8762728342245925,0.0856,11.12485511276439,10.717063993328148,10.91054925656816,26.0337,23.354202884615404,56.23554602447589,12.10112780934368,38.10501098057335,6.029407234558863,19.6284342878335,0,16000.1549,0.43,,26.7014,1,BSE 500 - TRI,Very High,Multi Asset Allocation Fund
Nippon India Multi Asset Allocation Fund(IDCW),M_NIPDU,/mutualfunds/nippon-india-multi-asset-allocation-fundidcw-M_NIPDU,-0.4219573224748717,-2.3899208184003005,10.40909169237132,17.555917933615284,15.486335130309037,,4.760000000000001,0.7080030508408844,0.0689,11.22962686468255,10.717063993328148,7.497530065294837,26.0337,23.354202884615404,56.23554602447589,12.10112780934368,38.10501098057335,6.029407234558863,19.6284342878335,0,16000.1549,0.43,,25.6286,1,,Very High,Multi Asset Allocation Fund
Kotak Multi Asset Allocation Fund,M_KOTUU,/mutualfunds/kotak-multi-asset-allocation-fund-M_KOTUU,-0.3295093971198562,-2.669526874031703,20.13827596351868,,,,7.46,0.9508830211966139,0.0887,15.363348713089865,10.717063993328148,10.17238464078114,17.114,23.354202884615404,70.58096043683213,17.487091718347518,39.8219041413815,13.271964577103102,10.461501020661972,0,14308.5079,0.6,,16.334,1,NIFTY 500 - TRI,Very High,Multi Asset Allocation Fund
Kotak Multi Asset Allocation Fund(IDCW Payout),M_KOTUL,/mutualfunds/kotak-multi-asset-allocation-fundidcw-payout-M_KOTUL,-2.3133142675563967,-6.570629710673482,13.063626333210737,,,,5.74,0.6778414858947481,0.0622,15.325249894210536,10.717063993328148,10.520036363055025,17.114,23.354202884615404,70.58096043683213,17.487091718347518,39.8219041413815,13.271964577103102,10.461501020661972,0,14308.5079,0.6,,15.371,1,NIFTY 500 - TRI,Very High,Multi Asset Allocation Fund
Kotak Multi Asset Allocation Fund(IDCW),M_KOTUA,/mutualfunds/kotak-multi-asset-allocation-fundidcw-M_KOTUA,-2.3133142675563967,-6.570629710673482,13.063626333210737,,,,5.74,0.6778414858947481,0.0622,15.325249894210536,10.717063993328148,10.520036363055025,17.114,23.354202884615404,70.58096043683213,17.487091718347518,39.8219041413815,13.271964577103102,10.461501020661972,0,14308.5079,0.6,,15.371,1,NIFTY 500 - TRI,Very High,Multi Asset Allocation Fund
DSP Multi Asset Allocation Fund,M_DSPUI,/mutualfunds/dsp-multi-asset-allocation-fund-M_DSPUI,0.7925903982298209,0.04680748919826923,17.32194253464037,,,,6.09,1.1651888773928458,0.1179,10.724817514531425,10.717063993328148,9.335798076222513,18.5967,23.354202884615404,45.17399473818031,5.647028283552264,28.3737951493242,3.469986967269656,14.058892843936748,0,10105.1734,0.49,,16.6718,1,NIFTY 500 - TRI,High,Multi Asset Allocation Fund
DSP Multi Asset Allocation Fund(IDCW Reinvest),M_DSPUL,/mutualfunds/dsp-multi-asset-allocation-fundidcw-reinvest-M_DSPUL,0.792834653666465,0.0037788372517800085,17.27104874446087,,,,6.069999999999999,1.1604265250329295,0.1174,10.731167317677981,10.717063993328148,9.332623174649237,18.5967,23.354202884615404,45.17399473818031,5.647028283552264,28.3737951493242,3.469986967269656,14.058892843936748,0,10105.1734,0.49,,15.8785,1,NIFTY 500 - TRI,High,Multi Asset Allocation Fund
DSP Multi Asset Allocation Fund(IDCW),M_DSPUS,/mutualfunds/dsp-multi-asset-allocation-fundidcw-M_DSPUS,0.792834653666465,0.0037788372517800085,17.27104874446087,,,,6.069999999999999,1.1604265250329295,0.1174,10.731167317677981,10.717063993328148,9.332623174649237,18.5967,23.354202884615404,45.17399473818031,5.647028283552264,28.3737951493242,3.469986967269656,14.058892843936748,0,10105.1734,0.49,,15.8785,1,NIFTY 500 - TRI,High,Multi Asset Allocation Fund
WOC Multi Asset Allocation Fund,M_WOMT,/mutualfunds/woc-multi-asset-allocation-fund-M_WOMT,2.697147128441509,4.183254344391779,13.312714776632285,16.683466754285558,,,2.07,1.1969378931256207,0.1199,6.89588621715875,10.717063993328148,6.619669780283606,25.5816,23.354202884615404,26.436048573927206,3.7952791215320145,18.54509327754589,3.935397854277317,29.64313252606953,0,7762.559499999999,0.67,,16.487,0,CRISIL Short Term Bond Index,High,Multi Asset Allocation Fund
Aditya Birla SL Multi Asset Allocation Fund,M_ADYUO,/mutualfunds/aditya-birla-sl-multi-asset-allocation-fund-M_ADYUO,2.4086884418905465,0.6754907996443039,14.768724900250838,16.5145603375217,,,5.92,0.8905598913043412,0.0872,12.574197680965574,10.717063993328148,7.738822584863928,27.6636,23.354202884615404,67.77023107904313,18.653755130492616,41.2081447801299,7.908331168420617,11.311262064163081,0,6989.1193,0.68,,17.6613,1,BSE 200,Very High,Multi Asset Allocation Fund
Aditya Birla SL Multi Asset Allocation Fund(IDCW),M_ADTUW,/mutualfunds/aditya-birla-sl-multi-asset-allocation-fundidcw-M_ADTUW,2.4091903298846105,0.6759696570336714,11.261402518484447,12.661863173205234,,,5.92,0.8905598913043412,0.0872,12.572610230178936,10.717063993328148,7.740410035650566,27.6636,23.354202884615404,67.77023107904313,18.653755130492616,41.2081447801299,7.908331168420617,11.311262064163081,0,6989.1193,0.68,,15.9659,1,BSE 200,Very High,Multi Asset Allocation Fund
Aditya Birla SL Multi Asset Allocation Fund(IDCW Reinvest),M_ADTEW,/mutualfunds/aditya-birla-sl-multi-asset-allocation-fundidcw-reinvest-M_ADTEW,2.4091903298846105,0.6759696570336714,11.261402518484447,12.661863173205234,,,5.92,0.8905598913043412,0.0872,12.572610230178936,10.717063993328148,7.740410035650566,27.6636,23.354202884615404,67.77023107904313,18.653755130492616,41.2081447801299,7.908331168420617,11.311262064163081,0,6989.1193,0.68,,15.9659,1,BSE 200,Very High,Multi Asset Allocation Fund
UTI Multi Asset Allocation Fund,M_UTIMA,/mutualfunds/uti-multi-asset-allocation-fund-M_UTIMA,1.7233165104542136,-0.46369770702162144,7.6355584741821545,16.473354652100667,14.445841801671166,11.311386723019613,1.48,0.36352623014027474,0.0361,11.391546844919702,10.717063993328148,10.602583803960242,25.4424,23.354202884615404,66.44711385197353,15.373077693130883,48.46963549943532,2.6044006594073417,10.44046578825512,0,6890.1265,0.88,,88.1814,1,BSE 200 - TRI,Very High,Multi Asset Allocation Fund
UTI Multi Asset Allocation Fund(IDCW),M_UTIMS,/mutualfunds/uti-multi-asset-allocation-fundidcw-M_UTIMS,0.9720010035064321,-1.9322850262076843,4.527733234280669,12.798862318298166,10.201479496586806,6.422996881427068,1.48,0.36352623014027474,0.0361,11.391546844919702,10.717063993328148,10.602583803960242,25.4424,23.354202884615404,66.44711385197353,15.373077693130883,48.46963549943532,2.6044006594073417,10.44046578825512,0,6890.1265,0.88,,34.613,1,BSE 200 - TRI,Very High,Multi Asset Allocation Fund
UTI Multi Asset Allocation Fund(IDCW),M_UTMUU,/mutualfunds/uti-multi-asset-allocation-fundidcw-M_UTMUU,0.9720010035064321,-1.9322850262076843,4.527733234280669,12.798862318298166,10.201479496586806,6.422996881427068,1.48,0.36352623014027474,0.0361,11.391546844919702,10.717063993328148,10.602583803960242,25.4424,23.354202884615404,66.44711385197353,15.373077693130883,48.46963549943532,2.6044006594073417,10.44046578825512,0,6890.1265,0.88,,34.613,1,,Very High,Multi Asset Allocation Fund
