Name,Ticker,"Sub-Sector","Market Cap","5Y Avg EBITDA Margin","Return on Equity","5Y Avg Net Profit Margin","EBITDA Margin","Return on Investment","5Y Avg Return on Equity","Return on Assets","5Y Avg Return on Assets","Net Profit Margin","5Y Avg Return on Investment","5Y Avg Cash Flow Margin","Cost of Goods Sold","Cash Flow Margin","ROCE"
Capri Global Capital Ltd,CGCL,"Consumer Finance","17889.25495","24.221083406186228","11.757017542782103","16.330903179891596","28.826594629703436","2.407082975578079","9.779972619601548","2.6599773050102677","2.701414161525565","20.015773901784268","2.4970969548692237","-135.46960067932272",,"-132.63156599525047","6.565982798243586"
Elgi Equipments Ltd,ELGIEQUIP,"Industrial Machinery","17819.02454395","15.698279589373026","20.14496088357112","8.6047443415931","16.568726214461616","15.748321598166052","20.6385071051241","11.984531672427375","11.253502622557287","9.799641817774804","14.675256096525619","7.952697447152998","1736.3","10.93854936198791","26.401677921014954"
Ratnamani Metals and Tubes Ltd,RATNAMANI,"Building Products - Pipes","17801.96616","17.85316619135376","15.811173942678424","10.888266864403423","18.832256261495562","15.211811524242348","17.57003697754015","12.192836761637066","13.112976199994653","10.454276621511246","16.309914257725715","8.292070984677453",,"10.221326740486724","18.886977182417752"
Chambal Fertilisers and Chemicals Ltd,CHAMBLFERT,"Fertilizers & Agro Chemicals","17796.97503274","13.383847040783133","20.449248483826665","7.835528249880449","13.939405168433","19.271117668756926","23.214589922238265","14.39634346438771","11.901311721457297","9.280062253792527","16.99533757208399","18.087135016398197",,"8.202784556708906","25.264205117379994"
Nava Limited,NAVA,"Iron & Steel","17754.08504986","46.18874263576034","12.310845203942888","24.014450472896076","42.506240705925435","10.843230853284448","13.192702585833572","10.429565389387543","8.656684030064485","17.564851986978244","12.523061394218818","40.944040060372814",,"52.16351443834232","14.28289482381871"
Vardhman Textiles Ltd,VTL,"Textiles","17638.957755","17.074222982742814","9.222979604963637","9.148734339487003","14.908913798152145","8.573353921402363","10.770722836279381","7.235152913634336","7.832026412077816","7.347728735954028","9.348846040536063","8.118594489603858",,"16.16549819689494","9.46355255847986"
Anant Raj Ltd,ANANTRAJ,"Real Estate","17587.1855691","25.031134927456844","10.809568143108084","17.025994202275065","28.039068194860178","9.3467829483092","5.3701232523089955","8.424009605267456","3.807550518800788","21.513485428912627","4.790136416001422","7.012205977500656",,"4.599862875426134","14.21278389629551"
CIE Automotive India Ltd,CIEINDIA,"Auto Parts","17560.68443133","13.982269605348696","11.800722717142863","6.724692738040231","15.46191639736212","10.839414484681068","10.080311368002967","8.085911775230446","6.145582227726092","8.70360736712119","9.209686313315288","13.044437258672442","5196.6","13.22067207903103","13.581100948100314"
Sundram Fasteners Ltd,SUNDRMFAST,"Auto Parts","17536.26311835","16.42638263097239","14.822961705286737","9.064425471851548","16.67993561810545","12.299183848797243","16.62778948624925","10.254420328518068","10.588825060044051","9.283241078789311","13.368102277680364","9.213252879851561",,"7.073669644737238","20.135598838002778"
Redington Ltd,REDINGTON,"Technology Hardware","17525.819194157997","2.690665314079788","18.81500543696492","1.6003862104952014","1.8954576566918895","17.164901397000765","18.652022282513222","6.1772893276591585","6.185736019134415","1.248640209512675","17.339343502387457","1.027513382574699",,"0.2920723934694841","21.52412702035714"
Chalet Hotels Ltd,CHALET,"Hotels, Resorts & Cruise Lines","17521.720101270002","38.88035535828298","5.51392597949826","9.967069266878633","43.700998780414096","5.339183750048672","3.5014992546248913","2.218090733710869","1.183338873472289","22.937815341181825","4.9544813560703584","34.39330963596182",,"54.180134881679244","20.620358866190873"
Urban Company Ltd,URBANCO,"Online Services","17471.596025247","-27.48891364841142","15.526184570951232","-29.771719207573973","-6.93700028955874","13.087961247148616","-22.078035005296478","12.438975040078041","-17.54190348994507","-13.875773387778251","-19.867217154177617","-29.634054467583592",,"4.327823079607831","-8.480941353195213"
Kansai Nerolac Paints Ltd,KANSAINER,"Paints","17354.615196853","13.75036401834877","19.044310367522957","8.426428368353134","12.898381892813363","17.523150048128233","15.084752156820116","14.628121650375167","11.270151588063953","7.190543862110191","14.145632443659542","6.5616363369393165",,"7.046380602646009","12.255650320774771"
Avanti Feeds Ltd,AVANTIFEED,"Packaged Foods & Meats","17269.1336025","10.842870090112502","18.03615552914253","6.787448097150434","13.848068272876901","16.69132721835247","15.051621105427676","15.597634532289227","12.99906487045287","9.152490745051482","14.110488320782645","5.705087458071308","4523.08","10.113551598393213","22.94645455727635"
Pine Labs Ltd,PINELABS,"Software Services","17140.321479479","9.550038929958157","-4.128500244038078","-10.242966364195402","10.083838613891189","-1.4861891411913082","-5.8700151160373","-1.4322264234897286","-2.051781622766889","-6.252014318311688","-3.19548408929341","-2.280295783715528","287.26","2.1365740044433172","-1.5336997334785973"
Firstsource Solutions Ltd,FSL,"Outsourced services","17085.271501584","16.002220136027375","15.244377026751527","7.995162091176553","15.322281298849319","11.67685821375702","15.456780925965393","8.686655541169703","8.997569800093554","7.051762626975544","12.355822515667551","12.573927108759259",,"8.764242988668112","19.352714007453546"
ACME Solar Holdings Ltd,ACMESOLAR,"Renewable Energy","17050.77876281","89.15788351511985","7.101530106363804","14.078348552336758","90.35604998087467","6.531150750854698","8.368080172891023","1.6084983531250758","1.5506637838418875","19.879191635853633","9.557115064049015","78.89293753612947",,"97.64960510328068","10.699992152554342"
DCM Shriram Ltd,DCMSHRIRAM,"Diversified Chemicals","17004.60712534","13.382618161644407","8.934788185621585","6.6631870398235025","12.161217607073576","7.941981126137669","13.60899989583639","4.977856787454826","7.791528988927594","6.213850105719319","11.095610948977441","12.164057087496854",,"8.963209213869442","12.301508723293985"
Bikaji Foods International Ltd,BIKAJI,"FMCG - Foods","16969.839552","12.888865195968753","14.895021396204312","7.473035606158332","13.628401921084853","12.658116911571385","16.324031102668897","11.618247660037257","12.469663612725544","7.565307467746495","13.609329004980456","7.736465442794101","1843.5","7.2873151897542146","17.080781302373776"
Century Plyboards (India) Ltd,CENTURYPLY,"Wood Products","16957.35346175","15.095290625495082","8.08172877733924","8.350298130422988","10.654065155307974","6.413641280912649","16.836859381493213","4.561853100501828","11.34085378439501","4.0834449811374","13.68741427052889","8.900761160201982","2784.9","-0.060157599689736635","11.76806413136191"
Bharat Coking Coal Ltd,BHARATCOAL,"Mining - Coal","16816.427","10.202761485632012","21.047906351166148","5.261896854123037","5.262438472661298","19.60423542764975","9.01400782349641","7.579446711818577","3.012876100839433","0.8595401045010005","10.319020839752698","4.905099262826695",,"5.530554527508345","3.0494225989338704"
Aarti Industries Ltd,AARTIIND,"Specialty Chemicals","16800.815740485","17.66208560614601","6.073399530640963","8.76484384720778","14.182605557560448","6.4139358786249066","14.239915709424924","3.117196586317858","7.401436679267677","5.040298327920125","10.055147108198055","16.760696936814814",,"17.041333404685357","9.219157015974641"
Kajaria Ceramics Ltd,KAJARIACER,"Building Products - Ceramics","16782.5211973","15.71967663555695","10.73153836338114","8.693834782582773","17.848836257022583","10.194069294249246","15.450562050797572","8.070353412113061","11.47459835974816","9.938291320655818","14.227374744790234","12.034292681714213",,"10.708163588097245","23.04698907055414"
Black Box Ltd,BBOX,"Software Services","16758.214500825","5.857742554807006","33.03809108949237","1.8002679419819656","7.866833426256608","20.548790884450572","123.77172643753902","6.974083029663201","3.776237239761337","3.4286173520385455","22.235722196645725","1.8059117699833613","1812.4499999999998","-1.466848160035629","20.84677985126985"
Punjab & Sind Bank,PSB,"Public Banks","16703.007607879998","14.057037801179003","7.032908603827373","10.089160775572","12.735604282194576",,"-1.9858322514527373","0.6560280813910343","0.08047385890386013","9.607538174180359",,"-26.857519886215066",,"-17.576126814801192","5.446071051627226"
Deepak Fertilisers and Petrochemicals Corp Ltd,DEEPAKFERT,"Fertilizers & Agro Chemicals","16635.6205785","18.044380855223125","15.778763679384788","8.08901806994489","19.3673927402938","12.939510041619455","17.277548900674944","7.522414998257558","7.523110800800895","9.015628802422729","12.191879675540818","13.574023227289011","6662.530000000001","18.151776298762755","17.083479497713437"
Brigade Enterprises Ltd,BRIGADE,"Real Estate","16628.165835375","27.867254123222246","14.477712143155726","8.698597751916408","27.510331033035623","10.38075511260428","7.769396477392462","3.4343447495982264","1.6285373585545755","10.904528055396684","8.187332126156349","25.120958001423993",,"18.73158007655913","12.311620913219071"
IFCI Ltd,IFCI,"Specialized Finance","16545.784306670997","4.5315261154976865","1.5030880796960067","-21.027552966619563","28.57838980072811","0.9101401554113263","-14.228711649419285","0.7662852414376444","-3.845064244736298","8.47456038832949","-5.418189358219697","-20.693509834926815",,"-47.658127276955284","2.651037207371178"
Inox Wind Ltd,INOXWIND,"Heavy Electrical Equipments","16464.921730194","-10.563984593123118","10.062287356979848","-39.18555863675211","24.04538729846764","8.685550398680537","-15.28037806332917","5.765919442305746","-4.1363380853211265","12.100309925164401","-0.5986926880673914","-49.41435322627643","2108.67","3.7245013660464563","12.346896978464912"
Vertis Infrastructure Trust,VERTIS,"Roads","16458.8255782",,"8.426589571442841",,"72.43983175074055","6.619624829706219",,"4.016477769512007",,"20.361292230868607",,"0","2.42","53.82584374741732","7.720615639026331"
Sammaan Capital Ltd,SAMMAANCAP,"Home Financing","16432.57762624","9.547378890969899","-8.686715039403465","6.256611247711014","-26.401980825151853","-2.800175806906135","3.8512548886390725","-2.523667850873688","0.6253970448315387","-20.815478075605313","0.7042874920569545","45.29347728554409",,"101.01782166815421","-3.8917223841245323"
Central Mine Planning & Design Institute Ltd,CMPDI,"Mining - Diversified","16321.326","36.15070733552664","36.709362425897076","25.724698405089935","35.80804604892698","32.64806656877141","35.04997265432289","27.46706699038523","21.147270457831162","25.576341529541796","31.085431510865874","18.849362784677044",,"30.82115975440062","38.68465049875077"
Zydus Wellness Ltd,ZYDUSWELL,"FMCG - Foods","16307.3277036","14.403724003175288","6.290631148507131","11.619265997480358","11.98013812572466","6.124677895527227","5.426811992213248","5.51059148709721","4.580068147523252","4.9705096536774755","5.522711310576023","11.101529548650502",,"13.92757660167131","5.768555578962154"
National Securities Depository Ltd,NSDL,"Stock Exchanges & Ratings","16281","32.00127116504972","18.600654841927238","22.518917982353653","33.748554356206625","17.228239566949647","18.67060329559597","13.090319504053413","13.236909819065241","22.873698920585966","17.20430075042763","22.400870123258336",,"36.28080307494195","25.32957523611729"
Rubicon Research Ltd,RUBICON,"Pharmaceuticals","16278.908887020001","15.112999412954006","29.02006522819067","1.1798727207253847","20.667016401536777","17.85330537560375","7.85150004498504","10.493104040735359","2.3621937978243452","10.36552437086297","5.984008658524739","-0.6243926723178234","509.33","12.280322784712471","34.76104598737601"
JSW Cement Ltd,JSWCEMENT,"Cement","16217.111798891001","16.429801190229135","-2.7152853810634556","2.6432895826463136","12.119885166687517","3.7613263972207784","6.296073146329067","-0.9878253641133995","1.6232195651970962","-1.9287668268336648","6.919532238199261","14.663194807387168","2336.58","12.455153804276154","4.973207731832639"
Gallantt Ispat Ltd,GALLANTT,"Iron & Steel","16162.204100825","12.999443306738282","15.141811614326786","6.926838688666621","17.328045872297107","13.127674506710695",,"11.99151990831684",,"10.813170422371686",,"4.78408193209257",,"13.434377429874548","20.581897925618062"
IndiGrid Infrastructure Trust,INDIGRID,"Power Transmission & Distribution","16096.438621661999","84.19141339180933","7.464526682043274","12.658514198743072","65.53691715731324","7.467445379397615","7.012265307198644","1.5268644243348581","1.7833000300336785","7.963118189438385","6.8201337914715765","89.45781012027017",,"84.4042434978896","9.103393923787895"
Cohance Lifesciences Ltd,COHANCE,"Pharmaceuticals","16073.5583871","37.84690225381178","13.767600114100384","23.391154220831982","18.74413716429837","13.219732887989387","24.826739737582745","10.136435276020796","20.17643885516117","7.783674391133651","21.59320869764065","29.26188002715756",,"22.94011813969781","9.162756328745948"
Jubilant Pharmova Ltd,JUBLPHARMA,"Pharmaceuticals","16063.62657856","17.998802372447805","14.398312134960575","6.193030667793707","20.77560516547288","12.037326079200845","7.815051682139801","7.01783721192714","3.901593094522988","10.971401683484068","7.466532394367489","16.060702174189807","2436.7000000000003","14.012913682229309","11.717340396944213"
Fractal Analytics Ltd,FRACTAL,"IT Services & Consulting","16055.522681879998","9.032910016964077","13.851128622107808","2.0730632866568874","14.569083447332424","12.6822821728035","3.0736006441787596","8.574315920398009","1.8029874304307174","8.689704395408318","4.764322053050014","4.0197330075243265",,"13.949892828279278","15.901742410634096"
Finolex Cables Ltd,FINCABLES,"Cables","15901.10369965","18.113615659326065","13.423285455282056","12.924638027453321","16.887136112338517","12.736345109188358","14.057763436160721","11.756209265457109","12.326948960393993","12.190823785649423","13.245593137601142","7.42585972965559","4509.13","3.6053886861250377","15.595566978818773"
BASF India Ltd,BASF,"Diversified Chemicals","15684.3045313",,"13.971285168086444",,"4.858239191350281","12.940398182188991",,"6.1044637282260945",,"2.7981166496932444",,"0",,"2.4253126801546516","15.230828186873188"
Gabriel India Ltd,GABRIEL,"Auto Parts","15644.2615054",,"22.419386573809255",,"10.163498266223884","20.374170572594345",,"12.887647365181563",,"5.990697765409572",,"0","3078.54","4.984178375972651","26.743776796570028"
Anupam Rasayan India Ltd,ANURAS,"Specialty Chemicals","15614.2957165","27.67136803899143","3.1049629842772593","9.733615949890169","28.46767233939729","4.614110342691296","6.417081421892304","1.8912769057137482","3.9597915564094217","6.444129931996275","6.294504251359063","0.8611625841108672","938.36","-2.0801546480720767","8.959484958201976"
Ola Electric Mobility Ltd,OLAELEC,"Two Wheelers","15527.2740084","-55.69477977124761","-63.55464834118458","-75.1286903915096","-31.097560975609756","-21.95654672950914",,"-24.199353337139737",,"-74.51219512195122","-22.440101376426973","-109.25232533618153",,"-48.47931873479319","-19.26605504587156"
Sansera Engineering Ltd,SANSERA,"Auto Parts","15496.993773760001","17.634645527539977","10.416515369383243","6.6530836673873655","17.679889101451757","9.042829648435902","12.94490150428187","6.591332772694758","6.386044253031607","7.084270384358302","10.392514975788705","12.699788812137344","1409.1","12.399037210941023","11.477726011290294"
LMW Ltd,LMW,"Industrial Machinery","15378.1785","10.168342435461877","3.744166274406788","5.674101968471758","9.005594388911426","3.694435843336634","9.701010335022128","2.552706637758721","5.817004001139946","3.898477944509395","9.109660804117711","6.991354828235316",,"0.9258196564520448","6.056537902914181"
Caplin Point Laboratories Ltd,CAPLIPOINT,"Pharmaceuticals","15328.51861536","35.101925023095376","20.49636743725661","25.559212066565397","38.05981491855461","18.56948685935236","21.708510464525492","18.16162290021792","18.965389233003304","27.846463172613852","19.52235737830162","21.531387175600834",,"21.258173951521705","27.694651016933975"
Shipping Corporation of India Ltd,SCI,"Logistics","15238.61461215","34.154729632741265","10.643703177982802","16.025684136129122","42.53106228125295","9.780707080673679","9.968459239634726","7.088693115166259","6.196436068774199","21.631595188644095","8.68351612475142","24.765040987610053",,"14.56888109909295","15.848550047608596"
Jyoti CNC Automation Ltd,JYOTICNC,"Industrial Machinery","15236.21031652","15.962450613820412","20.716669179685194","1.4454850908885313","27.086312480214826","16.40334764066458","-16.99481254339297","12.715907056099118","2.2251733399397633","17.24775949961248","8.774451917182406","1.0520064298380853","782.69","-5.754347280289054","25.443498854594353"
BEML Ltd,BEML,"Rail","15231.89232","9.60706996127701","10.534673287219901","4.60147822491273","13.084936788640489","11.133935907970413","7.388720456629114","5.029084358390801","3.33045230013805","7.231181799083029","8.012062440041483","4.564955103387697","2071.37","4.5260074889704525","11.437310395625518"
International Gemological Institute Ltd,IGIL,"Education Services","15224.98609008","64.39259715673883","54.37089632004884","44.444109568670434","62.39138806652707","36.108627256168226",,"40.553892002448656",,"42.79490697282596",,"0",,"36.13997372506867","81.74523821426787"
JBM Auto Ltd,JBMA,"Auto Parts","15220.77083104","11.924906996050112","15.662730040529786","3.755521502239989","12.885038459685582","11.175539145632804","14.097121118592579","3.7691014691319866","3.8781760002259595","3.5132400879996197","9.673838379820685","6.0140108529109515",,"7.128599633363556","22.81404153221271"
Gujarat State Petronet Ltd,GSPL,"Gas Distribution","15140.61227496","22.103679607203794","7.422591981572482","9.504792488197111","16.92870461081442","7.441656556182037","14.543572321943861","5.574516410400386","9.513186137380922","6.270174852483758","13.139791249465336","17.944956250999173","227.87","15.467480959453905","13.26160247667698"
Chennai Petroleum Corporation Ltd,CHENNPETRO,"Oil & Gas - Refining & Marketing","15072.811908","6.016037754249647","2.442894251741835","3.4096850568858414","7.6714653276348","4.050660186081458","32.69131794882639","1.2066867433549553","9.71261090262015","4.8650397182739535","17.186036429038523","3.630283915904875",,"2.2709793169043593","45.08292759954736"
Niva Bupa Health Insurance Company Ltd,NIVABUPA,"Insurance","15061.069515920999","0.45622722495916757","8.359531910062215","-0.2027460179577883","1.8936135899365583","6.455104194064282","-6.234326135980017","2.6770277369261084","-2.983592400841329","1.952896343284466","-4.691466409232454","20.171560932891015",,"29.914100222435213","3.833700650287036"
Nippon India ETF Gold BeES,GOLDBEES,"Gold","15032.12333826",,,,,,,,,,,,,,
Amara Raja Energy & Mobility Ltd,ARE&M,"Batteries","14910.16127826","14.466137579258989","13.31659601941379","7.376289395839072","14.0987747246611","12.92783071217646","13.979742457900207","9.87262477818026","10.30072836287962","7.226125948330073","13.132480996172271","9.671973593568472","9196.119999999999","10.336663866998954","16.78782635067033"
Allied Blenders and Distillers Ltd,ABDL,"Alcoholic Beverages","14887.572786975","9.672570459214104","19.78526283727181","2.289076624096242","14.3077464628226","12.983356022299986","4.332254865961062","6.301506741451296","1.3220549111690416","5.782053652149911","12.174928975806358","2.1468092757164903",,"-19.16034738402881","28.869912466796222"
Choice International Ltd,CHOICEIN,"Investment Banking & Brokerage","14811.2956025","25.57550817246021","18.6375247717562","17.567010133436703","29.38663171690694","9.113875833944851","15.665542342529804","7.361224849902502","6.31454826248129","19.0179117518567","8.463627366157722","-10.90178515466672",,"-31.94887485623765","22.264445711149104"
Poly Medicure Ltd,POLYMED,"Health Care Equipment & Supplies","14792.4039706","28.586301729525935","15.985948079665322","16.9452343190373","31.146621016472615","11.9786415742504","16.821258777936002","13.406246163958832","13.098721534688412","19.19122065142222","13.608542983793924","15.239217096987803","525.24","13.628170099878695","16.542816137777066"
Jammu and Kashmir Bank Ltd,J&KBANK,"Private Banks","14792.184025479","18.940410302414485","15.77052107436717","12.801133701331972","21.016240963650368",,"11.622478726523868","1.2853407504523147","0.8174003384938924","16.78970427007853",,"-1.8501484527393288",,"19.894404011683207","14.199164315375373"
Alembic Pharmaceuticals Ltd,APLLTD,"Pharmaceuticals","14788.42663414","15.099080367590485","11.659398944015189","8.679149550841569","14.948591537875226","10.271257107935115","14.012405214332802","8.206485771012552","9.738218229874459","9.11905572763786","12.039306148491542","12.789899090566825",,"1.307151657830946","14.692012088199084"
Ventive Hospitality Ltd,VENTIVE,"Hotels, Resorts & Cruise Lines","14673.41923064",,,,"48.41686823798541","4.358392141991691",,,,"15.962573362584616",,"0",,"40.505103047478975","10.49789421164208"
Sobha Ltd,SOBHA,"Real Estate","14666.92712532","13.731375316766536","2.676338840837404","3.400579881473786","9.348467709430382","5.052942384896873","3.715907729761804","0.6130253809473204","0.7871083758710016","3.5924640168506494","8.262516658033263","23.590000732981284",,"4.80258290172866","7.229150251392536"
Cemindia Projects Ltd,CEMPRO,"Construction & Engineering","14628.571715520002","9.98784827560388","22.346837544844924","3.5251411615322183","11.707109325091773","21.48763577784042","12.103403291109718","6.00220091433739","3.2815240347091597","5.838609665993984","15.802272101368192","7.2183195202990005",,"2.21467850013712","50.8742369825153"
CCL Products (India) Ltd,CCL,"Tea & Coffee","14598.5398176","18.793452293627617","17.047280317490806","11.136941189110676","16.601056921492237","11.189288235620728","17.810706656138805","7.981349847239499","9.990975682034271","8.690268261005873","11.59761125787853","8.277000576705982",,"9.302228501701883","22.633510989601753"
Dr. Agarwal's Health Care Ltd,AGARWALEYE,"Hospitals & Diagnostic Centres","14570.54951436","26.820348161823567","5.048497881336694","2.7126536595606305","28.78567119327041","6.878759440806438","5.578793883750789","2.6016574422022676","1.957835005278902","4.7500882175501555","6.597526704867309","22.409940573842082","200.18","20.508019259883213","8.630152031002392"
Graphite India Ltd,GRAPHITE,"Electrical Components & Equipments","14468.539613670002","17.694700534863085","8.049014143384666","10.883261687569142","23.074101124907045","7.835699810593524","7.455374213669477","6.5934896940607155","5.963340434821854","15.411526545204735","6.9868203611855435","7.798934684619767","1426.97","16.682841582540426","9.91210993745177"
SPR Auto Technologies Ltd,SHRIPISTON,"Auto Parts","14456.271240320002","20.357999067905457","22.43053126922922","11.745288074239525","21.02902894143898","18.0041196769481","17.886990917787397","14.776115703322862","11.829376062203107","12.086277426552625","14.700506804489303","12.859387766862302",,"11.864318821816711","29.01163392579848"
Zen Technologies Ltd,ZENTEC,"Electronic Equipments","14426.773691720002","35.520043751371865","25.45102829456131","20.300499689731836","42.799560751889416","16.520550060100785","14.732106211314658","20.020431928102468","10.630214486559076","24.990633679994833","12.220314038269839","-1.7807522251525134",,"-14.173037605495967","17.002110721467865"
Ksb Ltd,KSB,"Industrial Machinery","14406.9666316","15.39373499807752","17.096858812486392","9.588752049542608","15.230853111200188","16.24226516384196","16.921734855739384","10.52330569059195","10.519131252196749","9.76634855985356","16.23164437047985","4.5753535153370075","1571.51","3.3428295980155327","20.557777036236864"
Aether Industries Ltd,AETHER,"Specialty Chemicals","14405.55098645","29.39295991860725","7.386908078643853","17.45318954965058","31.800824675929448","7.063765582745202",,"6.280302399613082",,"18.580609108689572",,"0",,"11.364694394295512","13.480035229383395"
Devyani International Ltd,DEVYANI,"Restaurants & Cafes","14328.441766001999","18.75334475043389","0.6645194593690599","3.3988834592166137","15.430497879464486","6.023917888741946",,"0.1779759615618629","3.2632168742760994","-0.6832738451964855","9.949214406021147","20.12959411569853",,"18.047569786930335","5.179235727875964"
Kfin Technologies Ltd,KFINTECH,"Business Support Services","14293.390622935001","44.16319304432442","26.100705424470952","26.627784904091488","41.57582612189624","23.200742599786867","16.819792482952717","20.997314025458383","12.933622777564242","25.574992745157868","17.597918685148553","36.081390807205",,"35.348746532916245","29.923558730580947"
E I D-Parry (India) Ltd,EIDPARRY,"Sugar","14199.38778181","10.297868766169671","7.276072420260179","2.926357690658856","10.31780754198143","7.999575327554207","9.252273922913933","3.830740872306385","4.628430261568004","2.71384653411812","9.63591589526814","9.751595616729162","24216.140000000003","5.9828830081413855","20.227516812618106"
Usha Martin Ltd,USHAMART,"Iron & Steel","14169.8437405","18.31641308259677","15.865270405520649","11.586245833124233","19.86819992324895","13.790469697830455","16.755276778512986","11.565940110580364","10.740917864600018","12.332834892614699","14.425153931290797","9.776004125991374",,"11.943273979430021","20.88964854041522"
Aditya Birla Real Estate Ltd,ABREL,"Textiles","14138.6470497","4.389174408424761","-4.040601430294738","-2.551730021808063","-17.86462683723862","-1.300309179374685","1.531799529193243","-1.1954742759553116","0.9121457403188595","-15.125804135343872","2.1950153216490875","-20.721465246370325",,"-102.87195883340092","-2.2074805631924965"
Clean Max Enviro Energy Solutions Ltd,CLEANMAX,"Renewable Energy","14110.382050479999","50.374793229013186","1.023396920248225","0.2968441820311535","62.495255756748826","6.1169131692698455",,"0.2542322173333768",,"4.523245590856447","6.553159808700828","65.29414811325823",,"87.19897661363439","8.709093522676115"
Fine Organic Industries Ltd,FINEORG,"Specialty Chemicals","14085.499574160001","25.434611587667032","19.4711926152912","17.29535381954205","24.241401749777058","17.95799010456782","28.24712350790923","17.775776131231023","23.318310516136656","16.753834164838963","24.109706654661924","13.679721929621586",,"8.618468025061155","23.824496461622214"
LT Foods Ltd,LTFOODS,"Packaged Foods","14025.54640816","11.834705117741779","16.629420288859706","6.239149064207579","11.262228000932094","13.549572799968695","16.43058332704774","8.99813375013655","8.3147019567443","5.670328833374594","12.406787912391094","7.508592973929271",,"5.256541979596661","22.34166013218328"
Jindal SAW Ltd,JINDALSAW,"Building Products - Pipes","13998.333497676002","13.634142364063868","8.359294386100348","5.651735410575867","12.916447066258872","9.384774456577764","12.144456930583058","4.609017643214979","5.604208451383798","5.405696596559286","11.467730683908684","8.547513740283664","11364.099999999999","9.837672489293961","11.019523876382575"
JSW Holdings Ltd,JSWHL,"Asset Management","13997.3500056","95.438990294627","0.6902076720443866","82.93025736478162","94.33673263734934","0.6254461369926015","0.9525010672072858","0.6070727086050999","0.8417871507598825","78.93506388810512","0.8602890173957602","70.34713869109753",,"68.13253254867185","0.6637758590812133"
Techno Electric & Engineering Company Ltd,TECHNOE,"Construction & Engineering","13987.34976498","25.26663826501843","14.330002744432349","18.751559779639116","22.003679071741885","11.47687185906375","12.866238904317303","10.755291311390774","9.421401726364115","17.099193434271957","12.247216441254654","10.15873691976937","1741.38","18.31490428349067","13.09043680360926"
Ingersoll-Rand (India) Ltd,INGERRAND,"Industrial Machinery","13987.14944","22.660363267415764","44.97608459915434","15.277366860220894","27.555325990484366","43.37613731690004","31.01398325307823","29.992880726950656","20.79171518809845","19.46194473948406","29.92811119417115","13.899552174379807","741.4899999999999","19.283708478226078","57.88193499863981"
eClerx Services Ltd,ECLERX,"Outsourced services","13970.356542320002","28.367738760004947","23.74583921201203","17.325987535428762","27.324860545112735","21.65043190589964","25.32113619956406","17.901154923892797","19.216565334778313","16.741698492962655","22.651624599473827","19.56248648883629",,"18.961302282470164","36.21832170838552"
Travel Food Services Ltd,TRAVELFOOD,"Airports","13959.34209884","23.057966324248888","37.089731739328045","6.356559536036075","37.367263726671005","29.13406587142104","21.566548841276152","20.179152913457585","11.245011721171156","20.0632051182886","15.176190065828385","19.576309511564663","334.96","28.44175073757721","42.28377266821952"
Vinati Organics Ltd,VINATIORGA,"Specialty Chemicals","13781.309118079998","28.732969119282483","15.423817190182039","18.840417716827783","30.99366974771116","14.256751788396691","17.926367976614106","13.245844841393057","15.636333248135589","19.46629349032477","16.538652671703392","18.249092542495635",,"19.987960636515915","20.06709825342235"
Doms Industries Ltd,DOMS,"Stationery","13733.7704368","16.33594105977344","21.025177426561516","8.027359692066886","17.96080070278984","16.795568158112303","15.976679875392858","14.980380543421933","9.894297649561308","9.816029408001913","12.349791734335998","9.332200090317208",,"9.473292580210105","26.54985770883322"
Rainbow Children's Medicare Ltd,RAINBOW,"Hospitals & Diagnostic Centres","13613.2596754","33.04181816691243","17.76906709295492","13.8592887279144","34.79909118758296","14.305433330801971","19.436128335376626","10.706337687469759","10.17454514898271","15.535969570101086","13.970096023721984","24.13277472359611","222.64","25.251455121004803","18.272383467629645"
Nippon India ETF Nifty Bank BeES,BANKBEES,"Equity","13611.38155525",,,,,,,,,,,,,,
Leela Palaces Hotels & Resorts Ltd,THELEELA,"Hotels, Resorts & Cruise Lines","13588.74605582","43.48507503225973","12.273024753936381","-11.052765311524345","50.335465458323426","6.541905268430211",,"0.6239549374577162",,"25.23000663420496",,"0",,"39.30752550566991","8.935083927494086"
Engineers India Ltd,ENGINERSIN,"Construction & Engineering","13567.70288422","15.272786221114234","23.58907799283099","10.506917414574266","20.77528210970336","21.72310527528222","16.64257374503822","11.597336755238143","7.580580250771305","17.850885970719112","16.32991163448917","2.6421655715419616","16","3.363147928629709","23.527124030490956"
Welspun Living Ltd,WELSPUNLIV,"Textiles","13539.296735810001","12.743422874750578","13.40832282683261","4.779471934208689","8.904182654883698","11.150174548919267","12.985492672875628","6.471739550858288","5.885773588729114","2.1592938673899424","9.71183581624241","8.036956925135138",,"6.431144094533088","6.400350133866316"
Jain Resource Recycling Ltd,JAINREC,"Metals - Diversified","13523.913050660001",,"39.74242008202174",,"6.075653921859512","19.067899143396435",,"13.333729569093633",,"3.629428259788443",,"0",,"0.04998492075016475","75.91923087223142"
Aequs Ltd,AEQUS,"Aerospace & Defense Equipments","13502.437409565",,"-13.365021121564878",,"7.618230851096813","-2.5329273898589584",,"-5.451557835249497",,"-10.57542286192537",,"0","432.37","2.700943366983189","-2.508006523521005"
