Name,Ticker,"Sub-Sector","Market Cap","PB Premium vs Sector","PB Ratio","Dividend Yield vs Sector","PS Ratio","PS Premium vs Sector","EV/EBITDA Ratio","PE Ratio","Forward PS Ratio","Forward PE Ratio","Dividend Yield","PE Premium vs Sector","EV / EBIT Ratio","PS Premium vs Sub-sector","EV / Revenue Ratio","PE Premium vs Sub-sector","EV / Invested Capital","Price / Free Cash Flow"
Symphony Ltd,SYMPHONY,"Home Electronics & Appliances","4938.503731","15.956938853054716","6.493417481000343","0.5670774838474306","4.143040042785235","86.19908217362376",,"-35.02484915602837","3.7848741040772533","35.957499999999996","1.2514774386428424","-242.8326439731963",,"76.04458356258675","4.1003890360738255","-155.50258225115877","5.417434667095243","20.959611794414734"
LG Balakrishnan & Bros Ltd,LGBBROSLTD,"Industrial Machinery","4928.01612032","-62.03597338549733","2.584117858209581","0.8362567039759461","1.5661200901024583","-57.79433206202503","8.409520593212092","15.45995771213452","1.4598068962379287","14.60491493383743","1.4237639140564329","-61.95241187685942","10.614929517950586","-74.60213554813946","1.4827517988457528","-74.28953304357124","2.260233072699528",
Pilani Investment And Industries Corporation Ltd,PILANIINVS,"Asset Management","4913.643105","-86.57893402268877","0.3074855135268409","-0.7268855646738976","16.001182444314185","726.6300853804262","33.360831851707125","49.88976652452024",,,"0.3380053179503357","216.10011901151162","33.39835259168704","-15.607344518773582","22.241640956753944","69.63139129160623","0.3812005764922437","7.565969304323726"
Network18 Media & Investments Ltd,NETWORK18,"Movies & TV Serials","4900.476057204","-88.09480551536079","1.0191553597589202",,"1.9070374743952558","-54.38938176192396","15.859916464720216","32.195493444609426",,,,"1.3682801121638741","21.699333455203067","-83.29098536247672","3.039804978520283","-15.9323616956824","1.005560676405261",
RattanIndia Power Ltd,RTNPOWER,"Power Generation","4886.7963326","-70.50537185440263","0.9848540055018694",,"1.4604628526087398","-54.108411472164065","10.211089916335608","93.18833586193766",,,,"266.70458711417956","15.105505930682861","-55.75240987820514","2.3198228162674908","296.34362602177606","0.9466236175342534","16.66426711884058"
GNG Electronics Ltd,EBGNG,"Electronic Equipments","4860.8810272949995","267.49189058768854","21.401316546889444",,"2.564553857632385","-8.991885220118093","26.20597988776121","36.819277588963786",,,,"70.36544244947167","27.63231503625894","-68.05524430694933","2.772255621366881","-27.74841975018221","7.7168551772528335","334.3109372279917"
Kaveri Seed Company Ltd,KSCL,"Seeds","4844.544081135","-60.6588546304272","3.222263366591064","-1.15277084882124","3.8717016160660767","-10.516338454089237","12.510390467130232","17.21953537049477","3.499634021908824","15.383306320907616","0.5308969238231045","-44.176488193969234","14.185817831058134",,"3.371777538928449",,"2.806196427663523","44.83613217154095"
Midwest Ltd,MIDWESTLTD,"Building Products - Granite","4842.29487056","12.487842757934958","7.656770612188102",,"7.238866354566248","95.08158508343685","23.62894089182402","39.56123260261439","6.886419000228137","45.08754208754208",,"-2.6381888142815373","26.820962205352902",,"7.59525641032694",,"5.812353990939459",
Man Infraconstruction Ltd,MANINFRA,"Construction & Engineering","4836.7320629099995","-61.465381403051744","2.622956650168113","-0.02884800943535082","5.977916280941787","61.10000191488339","14.403278146759451","24.113730496111273",,,"0.558659200645136","-40.655123182624585","15.008986997322939","221.28189257189646","5.47417137919911","-27.626856245320315","2.3564333171472653","37.21421914988074"
Avenuesai Ltd,CCAVENUE,"Payment Infrastructure","4831.332712677","-45.13639590401625","1.2569615191450338",,"1.1853064294770388","-38.76640314486661","12.315395591729919","21.430680946934867","0.5851895626921454",,,"35.784175187398105","15.049386990209495","-58.68803829033749","1.1701985546383482","-21.8459030001082","1.1876489836427109",
Electrosteel Castings Ltd,ELECTCAST,"Building Products - Pipes","4822.457994391","-87.74832437223793","0.8339414073268163","0.5661910337344087","0.7863643469965431","-78.80811776992955","12.42135768894183","29.871518795781707","0.786056722802119","32.50416666666667","1.1536982438148955","-26.48497072779927","18.33247288930531","-65.03140024896886","1.0839673212652057","1.0167050869851302","0.8405890594928801","23.779378670567063"
Rallis India Ltd,RALLIS,"Fertilizers & Agro Chemicals","4820.8837831","-25.47766640861132","2.5316443655507417","-0.9369687049473381","1.640314318849949","-23.91817276050421","11.789638681962867","26.200455342934784","1.4772967612067882","20.154471544715445","1.2103714303288697","9.854729577929001","17.094976088846156","18.236873852520937","1.5123149993535219","7.2689154687918","2.2592288017383795","21.7450779571493"
Ion Exchange (India) Ltd,IONEXCHANG,"Environmental Services","4791.21428875","-41.80264256724934","3.9613508906646615","-0.1420423192674251","1.7193023657741","-53.6661938037656","13.406425470025077","23.056854132579367","1.945166241231147","25.624589086127546","0.4454648908130617","-43.25613913140577","15.379471679622878",,"1.6683464032087902",,"3.034556905110013",
AGI Infra Ltd,AGIIL,"Real Estate","4771.15029996","375.9530292880815","16.184363297014926",,"13.171240889907242","69.58657429301033","36.782217784174826","50.29145462169283",,,,"35.00186753741589","44.01659572513301","69.58657429301033","13.474492877539753","35.00186753741589","11.292860811531167",
Jana Small Finance Bank Ltd,JSFB,"Private Banks","4759.090108044999","-49.56139963509614","1.1555817519261358",,"0.7465520440055782","-61.432701487848526","0.9183289159850486","14.579205673635986","1.1377033951700573","7.054474708171206",,"-7.626574153947546","0.9183289159850486","-68.4584624940001","0.04702453238161118","-9.014803179063625","0.07278888585112962","1.1898022720680514"
Madhya Bharat Agro Products Ltd,MBAPL,"Fertilizers & Agro Chemicals","4745.4369357","245.89148200728647","11.75049383607775","-2.055012557028585","2.5190367154679563","16.839141129092226","20.759027513560163","31.59832824410709",,,"0.09232757824762257","32.48723195595421","24.47397023398896","81.57680082039155","2.681726554784667","29.36868298688853","6.995080289251048",
Canara Robeco Asset Management Company Ltd,CRAMC,"Asset Management","4734.16974072","244.35904846466048","7.88949395180482",,"10.412549467118286","437.9181622974621","16.839460169189856","23.228348661596577","9.421233314865672","20.751748251748253",,"47.17414587945243","17.294431565087567","-45.0826398037858","10.446420931509259","-21.020734804670685","7.713470955290296","31.007137416295524"
Rattanindia Enterprises Ltd,RTNINDIA,"Power Trading & Consultancy","4730.920931304","53.33457292401823","5.119988886812912",,"0.6880228692246052","-78.38050974333443","32.90550188354683","56.03364836318885",,,,"120.49750859342197","36.37562327235878","-93.7337176106391","0.8036260227518175","76.73026101871586","2.991004466248078","15.911882588806671"
Wakefit Innovations Ltd,WAKEFIT,"Home Furnishing","4714.564909712","61.72825438512463","9.056543615098834",,"3.611503420108317","62.31043271283449","53.77627889653963","-134.66337931196844","1.1143952735816196","49.26896551724138",,"-649.162294113216",,,"3.77381009300537",,"6.205372099397911","182.02953319351354"
Unimech Aerospace and Manufacturing Ltd,UNIMECH,"Aerospace & Defense Equipments","4705.78738399","3.353351499223742","7.035008273145864",,"17.578585670489357","373.7286459171733","36.84469759717829","56.37699034371632","19.036356731351134","86.4766355140187",,"38.74607862195995","40.501808290158856","100.5261208860127","16.096329413485247","48.99696559621927","5.720831353792435",
Indigo Paints Ltd,INDIGOPNTS,"Paints","4690.09324925","33.96388374552004","4.55097009349195","-1.7918643149891365","3.4507039216948576","60.05216598310679","17.676574526748137","33.087077596119876","3.341594353695933","30.55124223602484","0.3554758202870715","38.72934322211521","23.024777716464175","-38.53610714393733","3.277105328435736","-28.20932930278811","4.210602027953187","67.52221781241"
India Tourism Development Corp Ltd,ITDC,"Tour & Travel Services","4664.139972","136.4324070148311","13.239865936187124","-0.15111565909846436","7.8870080863080645","254.46282237215556","41.871729215075064","57.19362320049046",,,"0.5332842956969475","133.23773312316328","44.66458410075564","13.486046259544223","7.496085313762957","4.40430050571153","12.561162823382732","107.91624183248494"
Subros Ltd,SUBROS,"Auto Parts","4659.137265","-23.95686807257433","4.258303186093061","-0.264349548746686","1.228014798209824","-44.809795232251886","12.793322240076687","28.12639459704199","1.0967320900616733","25.50714285714286","0.42005040604872584","14.700488439861685","19.748671678489075","-42.944346078800955","1.196098951249855","-32.90635069335937","3.998032953914737","81.868516341592"
Shilchar Technologies Ltd,SHILCTECH,"Electronic Equipments","4652.72934","130.3554027971696","13.415014099126374","-2.756755869985363","6.862533872181006","143.53018302250123","21.07501889407308","29.416003919833088",,,"0.4610247110892549","36.10996334159189","21.473802494704636","-14.518477617586633","6.72887408368855","-42.27608722883177","13.153733356399389","219.77937364194614"
Stylam Industries Ltd,STYLAMIND,"Construction & Engineering","4646.6496102","3.8444737081169014","7.068437753202105",,"4.090036537774297","10.22317193836236","20.3659849199789","31.00867274074075","3.315352213184932","25.67134831460674",,"-23.686388368389146","22.40514467543775","119.81818041408086","4.07717664111118","-6.932893263057739","6.679702372485398",
Neogen Chemicals Ltd,NEOGEN,"Specialty Chemicals","4643.110460180001","73.14148711942674","5.88189673061478",,"5.346864805937494","148.00078848515457","36.42676543163314","161.49949426713022","3.619955057598317","113.80536912751678",,"577.1440815616227","45.054569757982605","31.687584244496197","6.028340657523205","257.2847471549179","3.776623015287167",
Nirlon Ltd,NIRLON,"Real Estate","4642.8814208","282.5366203236616","13.007820639341054","4.07685624546282","7.19871220044654","-7.312837750124506","10.972568041269344","21.280050512420928",,,"5.046583850931677","-42.87604957785037","12.32971350328261","-7.312837750124506","8.706464619201192","-42.87604957785037","3.7353050407434263","10.724323610745389"
ASM Technologies Ltd,ASMTEC,"IT Services & Consulting","4629.54568932","381.41504983338615","28.035763878883305","-2.9092529855278078","8.62900167624089","206.21668273799773","43.871159754185776","76.20651340444448",,,"0.30852759554681036","252.6130120915596","50.46552280309879","217.9547180621015","8.742177572309929","308.72227621010904","18.657328013524804",
Sterling and Wilson Renewable Energy Ltd,SWSOLAR,"Renewable Energy Equipment & Services","4561.57508676","-32.615306305902806","4.586710258979208",,"0.588459733679751","-84.14148680454515",,"-14.741864353036258","0.5062514332174869","14.741886792452831",,"-136.2803310018945",,"-85.20830408490774","0.6159142857017539","-155.90908997580976","2.47271644150961","136.04458952460482"
Roadstar Infra Investment Trust,ROADSTAR,"Roads","4554.77143","-85.4122811370375","0.9929501211002134",,"4.503966685784352","21.37825416151825","11.766616131058655","-1305.0921002864736",,,,"-3311.885027052147","20.984879949290967","17.875145810041033","7.0384675164148405","-5814.888358861096","0.8621785306340976","6.477390469012202"
Websol Energy System Ltd,WEBELSOLAR,"Renewable Energy Equipment & Services","4535.2716076199995","139.62953970375585","16.310993014278004","-0.3548510945730582","4.281345033672863","15.378780951129759","10.529050698135224","14.967893094455446",,,"0.2326561155074286","-63.163403022632686","12.255570490092682","7.617140513039341","4.344074546280125","-43.23368729180758","10.666454053173242","52.64389561950087"
Datamatics Global Services Ltd,DATAMATICS,"IT Services & Consulting","4528.73152518","-42.66855847001149","3.3387630032069957","-2.5652094508214205","2.5025593627351297","-11.191878833252414","14.031522346949986","22.089218247878275",,"20.377659574468087","0.6525711302531977","2.208399691435538","16.607963632534506","-7.787646072314008","2.4011082453858226","18.47222971689108","2.809970397767618","24.11336736691337"
Bannari Amman Sugars Ltd,BANARISUG,"Sugar","4524.198363","-68.94879128985411","2.5432704456149624","-1.3372058418812967","2.486861746113762","-42.52307722338728","19.751166193193832","43.2234485812554",,,"0.34646193076304777","40.124843107409845","26.242071236800726","234.83229872187408","2.5681814180646865","96.3574111230382","2.422353409962878","12.783832616558351"
Paisalo Digital Ltd,PAISALO,"Consumer Finance","4485.761882568","27.55451816205607","2.922358521002227","-0.8637559778701082","4.753377008125463","145.5621299079886","24.01385677907215","18.90971200812747","4.110311101271927","15.858520900321544","0.2011349047541252","19.811388840729485","24.936944546724444","-6.242738175077881","8.414137843136588","-25.487581940510427","1.5586416360093827",
Swaraj Engines Ltd,SWARAJENG,"Tractors","4483.300185","57.11807026955833","10.694640359247158","2.392933993635164","2.21416128020624","-40.33014687437382","14.984289452552204","22.837859431511397","2.0882436310272534","22.089194851840766","2.980441203715651","-43.795094045936","16.258666458309666","-8.556573022956798","2.1195854392714453","71.61549177646478","10.189459128679962","29.454701957821435"
Goodluck India Ltd,GOODLUCK,"Iron & Steel","4482.54532374","-2.0272429104521925","3.3282932311701816","-1.8551980005242075","1.1287605852473175","-47.64529770016935","15.465638212791768","27.063607581597527","1.0847949198378377","23.82685512367491","0.29214213475200035","13.473802396388589","17.77359756893861","-27.978696502018423","1.3480992754701964","13.423437400661518","2.4024777521316123",
Ge Power India Ltd,GVPIL,"Construction & Engineering","4466.257035885","107.21642311667976","14.104711940265283","0.4661542635403457","3.1897279216433363","-14.039416054896313","13.83474548021914","17.680444304995834",,,"1.0536614736208325","-56.48770357097373","14.440027917503915","71.4312772700024","2.894605796232681","-46.93523934264648","11.731582250448652","14.210171924546612"
Gulf Oil Lubricants India Ltd,GULFOILLUB,"Commodity Chemicals","4463.878090365","-14.18481302331302","2.9152808845121485","3.1543584149332755","1.196730907911669","-44.49266634961962","6.914401922975244","12.40517477313528","1.1465249224351368","11.679404145077719","5.301698550209483","-47.986891745482325","7.662575600715934","-84.2528477011726","1.058794788921626","-80.42922953637633","1.9769377542223137","13.056856471174097"
Jamna Auto Industries Ltd,JAMNAAUTO,"Auto Parts","4461.6188466","-19.777413120060032","4.492346496636998","1.1922180560372484","1.9602119628837176","-11.902934901557298","15.173148702086928","24.742784198092306","1.7932216372869059","19.241379310344826","1.8766180108326602","0.901998764596297","17.91461851088291","-8.925221805529096","2.0539604526183064","-40.977728939660004","3.460091514151223","43.45168335216206"
Northern ARC Capital Ltd,NORTHARC,"Diversified Financials","4456.6466407650005","-43.44543544579659","1.2957025435709804",,"1.6504081503982848","-14.738986632762018","24.66782112521873","10.976421458955226","1.9839776199126484","8.35909090909091",,"-30.453710826829283","25.533285982457617","-21.37027633756765","5.064050186741991","-51.19762669299208","1.0281999284762053",
Mahindra Holidays and Resorts India Ltd,MHRIL,"Hotels, Resorts & Cruise Lines","4451.691262016","0.7893366869190225","5.644054139533955",,"1.428628223466814","-35.79370191217707","9.040825336446318","64.05311168368368","2.770739520094627","17.6576",,"161.21098354298826","20.615174419818594","-81.55346240240546","2.1150655834663","69.57383510218652","1.6816197176023926","15.084342850420166"
Electronics Mart India Ltd,EMIL,"Home Electronics & Appliances","4450.773678816","-48.083038472270715","2.907273241938455",,"0.6381979960934733","-71.31770876205103","13.915817170613668","27.808645290946377","0.6193975045842756","48.2",,"13.404694893168468","19.210414075367826","-72.88191779647327","0.9172227122881229","-55.93266895516674","1.8237939409571329",
Juniper Hotels Ltd,JUNIPER,"Hotels, Resorts & Cruise Lines","4450.492684768","-70.85319442797706","1.6321781058443847",,"4.561239581814455","104.99406593639833","16.000958200255386","62.428007922120884","4.181614849918256","23.954491017964074",,"154.58374966224363","22.776211171660606","-41.10498724895778","6.036027430787521","65.27154486142386","1.4075571999216099",
Pondy Oxides and Chemicals Ltd,POCL,"Metals - Lead","4446.71380146","120.76699756668602","7.499812452918654","-1.9259712415379147","2.1594794972027427","0.16198977559600275","41.91933773731566","76.58825011126423","1.369904807613382","32.75056179775281","0.2213688937382931","221.12348410343677","49.570295069211376","-20.29620709561895","2.194741448678102","146.59950358212959","6.405391257118561",
Man Industries (India) Ltd,MANINDS,"Building Products - Pipes","4444.692129605","-59.37318305376073","2.7653674426854224",,"1.2495023093090858","-66.32692480754646","12.784254252484214","29.01803309789774","0.9471317444296296","21.86531365313653",,"-28.585433931304173","14.662582406666013","-44.43625743066578","1.2694872973754419","-1.869532925501852","2.167412432795454",
KSH International Ltd,KSHINTL,"Electrical Components & Equipments","4430.545223","118.02186486679096","14.840211766873217",,"2.285918936224003","-38.396336165327234","35.97418237372215","65.1646598470362","1.2189842507956297","42.18709677419355",,"60.37289261784606","40.20501699428759","-40.300653659640474","2.469316848709363","27.2482230157254","7.196783890710054",
Raymond Lifestyle Ltd,RAYMONDLSL,"Apparel & Accessories","4430.28709186","-91.74832320853778","0.4620817249509005",,"0.6298828169519912","-71.69141471426586","8.135248877494812","95.9559690677918","0.5880748131851508","17.196217494089836",,"291.3120283803984","18.040342423285257","-80.96907222594893","0.7811956038819878","112.37950219794885","0.4626566250698884","23.934560193733116"
Artemis Medicare Services Ltd,ARTEMISMED,"Business Support Services","4425.134522391","-22.93264547805244","5.2457851514901135","-0.4475769725098949","3.982768432583906","7.332383386058425","20.126341238500913","42.7095311494161","2.785224977733526","32.12988505747126","0.13993023757059184","5.109902650637166","25.9244547668165","-18.502048464941232","3.8933231231074554","35.229187272006335","3.815136635143407","84.33646888490567"
Centum Electronics Ltd,CENTUM,"Electronic Equipments","4425.048177119999","92.72210908813337","11.223395584548655","-3.051599203931149","4.56864054959373","62.12697670124314",,"-85.42564048494208","3.8816164628873238","119.928","0.1661813771434693","-495.2705753822",,"-43.09181467498088","4.617568350372197","-267.6333139338919","7.689622394553144",
Knowledge Marine & Engineering Works Ltd,KMEW,"Dredging","4416.07255128","195.060057889667","20.084011966891033",,"21.446615275023067","477.96891082082203","54.02796153536323","89.03372079193552","17.192767794004613","69.49328859060402",,"119.11562766458265","62.60609183608835",,"21.888264539264725",,"12.754733278469548",
Texmaco Rail & Engineering Ltd,TEXRAIL,"Rail","4410.005095908","-77.10841950569463","1.5581735456738648","0.09185816475319841","0.9939316364937016","-73.21434743860746","11.40588664736888","22.596869726931686","1.1183268554841543","27.0975","0.6793653748336852","-44.38817956353541","12.747805996119112","-65.70761845742294","1.1489870464280483","-50.91183066718867","1.3492739070928537",
Laxmi Organic Industries Ltd,LXCHEM,"Specialty Chemicals","4393.248913816","-32.186788737015284","2.3037246142232384","-1.8320565963344368","1.459163316665338","-32.32040341476936","14.385242340380314","38.70703888824657","1.559821426996376","66.03333333333333","0.315283538941771","62.29303018496371","24.24434389023591","-64.0623619328348","1.457253525247775","-14.368557839394807","2.0269516090031328",
Responsive Industries Ltd,RESPONIND,"Building Products - Granite","4391.309328224","-52.04774723824322","3.2639918299840933","5.483802735826386","3.0787686691794263","-17.029678036550187","15.224175493454611","22.08241641468368",,,"6.071309945906873","-45.65427020216853","19.76263937804397",,"3.238627606865219",,"2.8841543738364903","189.85340805118895"
Just Dial Ltd,JUSTDIAL,"Online Services","4364.49179724","-88.93226612819737","0.9474637571344838",,"2.819949213837128","-32.55527027130146",,"8.781320263248961","3.4165115070580936","7.880835380835381",,"-72.35180340593037",,"-46.15203905067769",,"-99.34987350838364",,"14.29668434630503"
Aurionpro Solutions Ltd,AURIONPRO,"IT Services & Consulting","4356.07144935","-50.41029800126145","2.887913821019903","-2.72458821153243","3.0241885639158292","7.319134328864668","13.348320523831601","20.81356705695445","2.4399295036549313","16.875935828877008","0.4931923695421881","-3.6941300099639904","15.344749074172784","11.432939554761784","2.7978085748849284","11.630464687733955","2.618765115992696","70.37272131421649"
Advanced Enzyme Technologies Ltd,ADVENZYMES,"Specialty Chemicals","4354.7524735","-12.718934008978074","2.9650791687093165","-1.8005017020492406","5.498771984973798","155.04661843315037","14.001171523287077","25.81052912221432","5.097900320445225","25.09032258064516","0.3468384332269672","8.21982518516464","16.387985174554583","35.42889623998055","4.866421457794053","-42.89945975860637","2.555627191435184","40.4265918445971"
VST Industries Ltd,VSTIND,"FMCG - Tobacco","4353.5405056","-59.814397395136155","3.2914292128919094","2.998345493059908","2.8911043043085587","-33.180129897629584","8.150530345276874","14.896121623212208","2.706584088032328","12.815000000000001","4.682013265704253","-51.708695768742814","10.264435713260179","-32.21426851919772","2.65867589225947","26.40998996522786","3.026816945467192","28.559042938861193"
Thomas Cook (India) Ltd,THOMASCOOK,"Tour & Travel Services","4347.816690021","-65.2872640051407","1.9438619969781241","-0.14346178566835965","0.5080560532874879","-77.16662889135688","6.321087328390746","19.866651542248082","0.48925056904950337","17.441121495327103","0.5409381691270522","-18.983052459911256","8.712878465930592","-92.68958873442529","0.42925262949034504","-63.73435111134313","1.3596105935684333","7.243343090413994"
VRL Logistics Ltd,VRLLOG,"Logistics","4325.31707775","-41.40988927669944","3.9880846405454733",,"1.3330078087728596","-64.0765192328806","8.157439756859423","18.26338334564875","1.2546242430021755",,,"-55.05306675419561","13.314966520733408","-57.28043263191255","1.6941725102318184","-47.41899564857571","2.3794283354831163","39.703663280246026"
Bajaj Hindusthan Sugar Ltd,BAJAJHIND,"Sugar","4319.105962128","-87.5765552821649","1.01755072011987",,"0.7722632106923378","-82.15127439490881","26.19081849052708","-183.24590420568617",,,,"-694.0595769129037","94.2951618063456","3.977901649954323","1.3975361066887901","-932.457671235721","1.0013202920549025","16.627294279827534"
Goldiam International Ltd,GOLDIAM,"Precious Metals, Jewellery & Watches","4297.08855342","2.98026708948122","5.76674300935382","0.06118711425628198","5.3670670381444845","141.21006462563315","22.54195115022847","36.71783776313767",,,"0.7455870690516938","49.736714791394284","23.364783143236693","84.90784882647638","5.05268104693745","-34.11161448150837","5.239041848088479",
Sunteck Realty Ltd,SUNTECK,"Real Estate","4270.166087","-61.47952381716508","1.3098548439738285","-0.45514896491210655","3.6534304865632565","-52.96018303722089","12.734301726651609","20.89429019425552","2.972923834684905","16.429378531073446","0.5145786405567508","-43.9115806390596","13.284185986938239","-52.96018303722089","3.8112148997698507","-43.9115806390596","1.2214485139718723","27.143186416221713"
V I P Industries Ltd,VIPIND,"Apparel & Accessories","4262.2656392300005","23.5294272324698","6.917465657020906",,"2.1761019667580555","-2.2002720847051602",,"-12.609880297121393","2.083001939885128","120.02000000000001",,"-151.42356316796196",,"-34.252470072541286","2.5350138814756953","-127.90946854370604","3.631537263746472","17.11478332488757"
IFB Industries Ltd,IFBIND,"Auto Parts","4233.40380608","-10.21450560470454","5.027855207401512",,"0.6370379441693188","-71.36984453706664","12.944097697902398","35.60174759128717","0.8385189467238934","32.958990536277604",,"45.18525735476836","21.908638233706075","-70.40213478682654","0.6277413577831449","-15.074391801195521","3.8199234536980238","364.948603972414"
Krishana Phoschem Ltd,KRISHANA,"Fertilizers & Agro Chemicals","4231.171806","224.51002833860287","11.024131226388056","-2.0742781056130237","1.7384828874654352","-19.364872218088323","14.577100222816407","23.486937585345565",,,"0.07306202966318404","-1.5226589278496099","16.369537482127544","25.313044882845023","1.8816194253501684","-3.840666527094964","6.0255543354122265","36.488201155570884"
Tanfac Industries Ltd,TANFACIND,"Diversified Chemicals","4216.0335","297.7965822112098","13.513794153471373","-2.040871578989831","5.909609346527992","174.10226941790273","36.82023861550565","60.10883233532936",,,"0.10646855628637679","152.0276626880575","43.45578192696515","80.59396064705335","5.9048015194415635","8.293309649992718","11.919876347584957",
Raghav Productivity Enhancers Ltd,RPEL,"Commodity Chemicals","4211.042815","539.9136350156275","21.73890256052862","-2.0383286575574755","16.245680394274913","653.514759300442","53.965651693381595","76.82982694763732",,,"0.10901147771873224","222.13638092849948","59.3430393034826","113.76835985053705","16.105793815825006","21.20900635824859","20.791786518252895","165.72384159779614"
GHCL Ltd,GHCL,"Commodity Chemicals","4195.6300287","-64.60027565430956","1.2025859680294886","0.5904795107422864","1.3371929312158184","-37.97769097695514","4.243849673555074","8.88039205160225","1.2909089171843997","6.920972644376899","2.7378196460184943","-62.76579721207697","4.965839697700125","-82.4045818474631","1.0308544092693872","-85.99003096310503","0.896530800085372","12.989968818539275"
Oswal Pumps Ltd,OSWALPUMPS,"Industrial Machinery","4192.530087175","33.218726524458745","9.067870849302478",,"2.009928562198273","-45.834053204922455","8.451914961208029","11.142048706216123","1.7058150708723832","13.825187969924812",,"-72.57896250975244","8.720418854744022","-67.40486664895856","2.1647722515233156","-81.47037136697719","5.685262936323575",
OnEMI Technology Solutions Ltd,KISSHT,"Consumer Finance","4168.438447302","80.85801657816525","4.143576985389663",,"3.081591826140505","59.19676706488104","23.352437425937396","25.952175615128866",,,,"64.43223474533532","25.803655078618327","-39.21761072452067","4.125334294851001","2.2627609641350066","2.1778049241134116",
Zota Health Care Ltd,ZOTA,"Pharmaceuticals","4164.91491262","188.86399168314423","18.33471963646769","-0.4115742438435765","14.116441542231561","134.0357447145139",,"-73.83291814607338",,,"0.06875298439647287","-269.2557804770348",,"163.97237599941909","14.58908931880423","-303.32360886398914","11.736189640691462",
PDS Ltd,PDSL,"Textiles","4156.7842379349995","-56.74883420865003","2.4220014671057988","-0.12433401000715494","0.3146757042860041","-85.85764880008188","9.691618660677673","37.22048923652401","0.2960650748289112","31.994565217391308","0.5600659447882569","51.78654628734052","13.296406211277814","-87.96858838315308","0.35423893565921816","8.413651027705184","1.5871372057859872",
Sindhu Trade Links Ltd,SINDHUTRAD,"Logistics","4136.99491674","-71.68503236605619","1.9273301607461482",,"1.799757646582327","-51.49798915132007","14.675763438876269","161.2863515298299",,,,"296.9323064884226","17.48408223763139","-42.32226733901662","2.1861948442296315","364.3497971385369","1.9956613783169845",
Hemisphere Properties India Ltd,HEMIPROP,"Real Estate","4129.935","204.76253086593002","10.3631812707016",,"817.8089108910892","10429.714913238846",,"-368.08689839572196",,,,"-1088.0887135454436",,"10429.714913238846","819.7396039603962","-1088.0887135454436","9.032499836355306",
Seshaasai Technologies Ltd,STYL,"Payment Infrastructure","4124.754116392","182.1268683520808","6.46371347414674","-0.17019209674167657","2.8334998841747323","46.38019779676205","11.110362634619","17.186475484966675",,,"0.8946987858825568","8.893012027152094","12.5156434781385","-1.2428889202888682","3.0058144248456076","-37.32380807384197","4.3032140559705745","81.24392586945044"
Capillary Technologies India Ltd,CAPILLARY,"Software Services","4113.072480165","24.28942749199781","7.238138988411791",,"5.318926250391186","88.7523045229476","30.402101871407947","78.5087322039512","3.5417381710512803","41.906882591093115",,"263.2655438650514","70.69281386185263","10.410311124424522","5.171530060087419","105.95094640345445","5.983619834462998",
Seamec Ltd,SEAMECLTD,"Oil & Gas - Equipment & Services","4111.731","161.29291432750196","4.084162900422149","-1.0792586014403234","4.111689883101169","427.0561309233572","9.393634005634812","16.35598472492939",,,"0.12367054167697256","27.44455118987022","14.483782106533354",,"4.200978990210099",,"3.3952857408410186","16.80727190974493"
Avantel Ltd,AVANTEL,"Communication & Networking","4110.0154278","197.47090880621283","17.32356344699684","-3.0924596386547725","18.239173816455136","547.2520821655153","81.99752587487586","274.3668509879841",,,"0.1253209424198454","1169.515129651724","136.39165602246447","364.2571562836491","18.32153824354309","545.7496082333807","15.663462431899232",
TruAlt Bioenergy Ltd,TRUALT,"FMCG - Foods","4100.688901619999","-34.894684348457766","5.332495320702209",,"2.083132963657976","-51.8541500456581","14.87562551121804","27.96432693412442",,,,"-9.343260362898851","18.15901303949844","-43.056825246729744","2.7955463503647406","-55.055773736432286","2.3663703490888133","58.97726019876309"
Lux Industries Ltd,LUXIND,"Apparel & Accessories","4093.05650091","-57.425066250353034","2.384133470552601","-0.5253199079269562","1.566480347854874","-29.598266007221344","15.762251970744385","24.759884465005154","1.5140676515905287","41.24545454545454","0.15908004686845567","0.9717342922192365","17.3324079862129","-52.671237320371766","1.6021648363542422","-45.19890749640122","2.0607329215982593",
Ram Ratna Wires Ltd,RAMRAT,"Electrical Components & Equipments","4087.2891175199998","23.121429807886315","8.380572712308545","-0.31812328143193735","1.1063022878347835","-70.18604940038652","25.130799525976954","58.25668639566674",,,"0.26938392864854943","43.37208747094721","28.79088173242026","-71.10767035874063","1.1835701553693954","13.758896924099195","5.516772160427941",
WPIL Ltd,WPIL,"Industrial Machinery","4049.919722","-64.46829665852547","2.418555599216492","-0.10517271110544757","2.117272962149728","-42.94120857060333","11.614076286852589","25.612950430053132","1.689263876061255","17.578629032258064","0.4823344989750392","-36.96548161860855","13.027169522731334","-65.66405600687365","2.2860203481806773","-57.40474017133591","2.043766491706122",
Vishnu Chemicals Ltd,VISHNU,"Diversified Chemicals","4036.22442864","28.201106564196852","4.355199219474297","-2.0973067797058276","2.761000929384966","28.062038661487872","17.55290015376446","31.874156429282184","2.5953089175925927","30.436548223350258","0.05003335557038026","33.64373974544772","20.794533362241697","-15.625540716870717","2.9392315518069325","-42.5748636610968","3.385819651424294","1695.8926170756233"
